Instance,Income
113553,9902.532817
113554,368730.3704
113555,107654.6025
113556,60586.10727
113557,31154.58194
113558,24232.6977
113559,159628.7572
113560,53637.21596
113561,88502.89331
113562,80879.60563
113563,282583.6053
113564,30829.36925
113565,28751.42997
113566,183701.9865
113567,340507.1512
113568,362510.687
113569,221508.627
113570,258395.4782
113571,20257.20918
113572,235049.9529
113573,47719.26778
113574,24268.22444
113575,21867.76429
113576,275632.9958
113577,36909.77535
113578,31851.77059
113579,158385.4612
113580,80460.24088
113581,233569.688
113582,22081.71948
113583,77470.86281
113584,39938.97851
113585,104214.4654
113586,27035.80366
113587,55125.82509
113588,188335.9148
113589,25485.84754
113590,313583.2136
113591,120483.0272
113592,24846.36874
113593,42060.64771
113594,90202.08816
113595,280866.2216
113596,199199.9098
113597,26135.97843
113598,48998.02772
113599,48736.59582
113600,157518.4722
113601,39377.83248
113602,132035.5367
113603,33969.04025
113604,51083.65278
113605,36740.09624
113606,183544.7022
113607,80334.45915
113608,154509.7898
113609,33781.75176
113610,62605.25366
113611,264269.0398
113612,321406.1409
113613,105802.4209
113614,22165.33336
113615,38292.69621
113616,89029.6586
113617,80286.95173
113618,236259.0893
113619,187510.397
113620,51796.04537
113621,140250.9391
113622,15256.00551
113623,19064.15697
113624,217224.142
113625,159098.0366
113626,92724.83353
113627,76283.0053
113628,54947.40836
113629,16204.22988
113630,93195.44963
113631,36465.4522
113632,27135.29972
113633,31598.07577
113634,369172.1547
113635,83404.00512
113636,105655.3527
113637,7680.597252
113638,66576.96843
113639,112479.0061
113640,47145.9344
113641,77397.83735
113642,224349.6967
113643,67539.42511
113644,399232.4739
113645,203898.0245
113646,190356.0814
113647,43587.32025
113648,66457.5997
113649,18955.08519
113650,15215.47022
113651,67688.89443
113652,34413.56132
113653,160424.4782
113654,67154.77043
113655,64506.59873
113656,130566.5455
113657,428685.9629
113658,27680.15847
113659,138951.7039
113660,16483.12439
113661,173138.3036
113662,81366.97502
113663,56019.37124
113664,14878.32528
113665,541979.7802
113666,41596.23598
113667,59450.70938
113668,171154.5016
113669,35686.10018
113670,53330.62907
113671,90023.66913
113672,191776.8835
113673,70356.07504
113674,254415.1957
113675,489982.0167
113676,60764.90421
113677,23376.37122
113678,55824.08122
113679,159343.5318
113680,31015.11812
113681,34480.44177
113682,39256.13295
113683,34265.20349
113684,91362.95239
113685,51311.96593
113686,112931.6576
113687,65200.63486
113688,109491.0593
113689,39512.15108
113690,54940.3775
113691,127095.1432
113692,20397.89424
113693,112010.0936
113694,141772.8417
113695,21860.59417
113696,86709.01646
113697,296741.4774
113698,46962.9988
113699,47677.63234
113700,126040.1829
113701,175192.7231
113702,157592.7646
113703,56147.30162
113704,45636.67894
113705,86443.61037
113706,346852.6257
113707,34604.59468
113708,54957.90924
113709,36544.77788
113710,87945.51233
113711,33320.252
113712,13211.87087
113713,41373.06133
113714,40606.12719
113715,46248.2308
113716,16947.56508
113717,685477.755
113718,125499.5502
113719,36938.68908
113720,40597.50676
113721,37193.41964
113722,180927.1712
113723,207510.1887
113724,85194.73521
113725,212891.5147
113726,21743.60698
113727,54047.99247
113728,42323.47474
113729,7653.756219
113730,74390.17544
113731,34776.84016
113732,105196.4776
113733,91458.55823
113734,65952.87167
113735,11443.30046
113736,38889.76984
113737,48549.33555
113738,61392.8519
113739,25004.82301
113740,48088.02065
113741,23697.56933
113742,298177.9899
113743,161343.0379
113744,46417.09398
113745,37030.14065
113746,44029.36908
113747,24038.5499
113748,78354.75895
113749,169462.1956
113750,58572.10922
113751,41144.64278
113752,40095.34682
113753,128703.9993
113754,243374.3827
113755,60870.29136
113756,35950.15931
113757,99142.46829
113758,236896.0701
113759,40996.13479
113760,18354.45707
113761,59311.38674
113762,31172.8753
113763,83887.10826
113764,107508.9725
113765,181125.6804
113766,98892.58659
113767,59528.90939
113768,33321.93207
113769,13163.02081
113770,159347.1101
113771,52162.00719
113772,87804.93075
113773,26468.73679
113774,80064.17109
113775,28975.99726
113776,47533.19734
113777,240946.8236
113778,210012.0053
113779,70370.75407
113780,35994.52573
113781,217216.3888
113782,53748.03174
113783,49334.50566
113784,47047.9917
113785,20515.83194
113786,18840.11167
113787,401065.3848
113788,731769.0513
113789,127295.4268
113790,130660.6489
113791,36659.18244
113792,157995.7362
113793,64967.62141
113794,142660.3967
113795,161867.3484
113796,30504.47424
113797,37462.96818
113798,8554.452546
113799,61291.94192
113800,175243.5698
113801,616998.8673
113802,35398.30914
113803,15557.1756
113804,79024.90524
113805,136718.4777
113806,100262.1361
113807,136184.5499
113808,357251.2801
113809,26964.68572
113810,28322.4335
113811,166464.7551
113812,105989.4626
113813,63868.39961
113814,30522.54834
113815,40862.03412
113816,46623.05292
113817,47426.69052
113818,88563.6424
113819,72335.60721
113820,50318.23066
113821,34190.25603
113822,54873.07547
113823,172287.7539
113824,47885.47304
113825,31394.42691
113826,304072.2757
113827,686894.903
113828,140060.9934
113829,77569.97154
113830,30979.048
113831,137884.5238
113832,5859.622566
113833,67888.46361
113834,25618.20006
113835,68748.76426
113836,44407.33745
113837,19808.41036
113838,106665.0185
113839,31712.74002
113840,9761.431379
113841,16652.3332
113842,56090.71351
113843,24071.63587
113844,272539.3077
113845,24549.28099
113846,75298.13981
113847,243293.9378
113848,105879.3377
113849,34715.02998
113850,34779.24758
113851,107546.354
113852,249094.6611
113853,210735.2038
113854,11620.83733
113855,28725.54911
113856,5463.647314
113857,42282.52215
113858,158173.3004
113859,158796.9558
113860,324759.0323
113861,80635.59142
113862,18263.38219
113863,57534.10797
113864,111205.098
113865,798206.5262
113866,137361.7204
113867,47112.70182
113868,17658.54923
113869,20891.16567
113870,69495.84107
113871,95906.75176
113872,137122.4014
113873,86608.39343
113874,429238.4444
113875,264901.8064
113876,23069.04277
113877,65986.85561
113878,16095.95895
113879,28673.69142
113880,61196.87761
113881,88890.84915
113882,141516.5356
113883,43267.83144
113884,49753.00005
113885,48625.85191
113886,35262.09669
113887,125634.272
113888,51644.1987
113889,431519.7045
113890,26319.78507
113891,440387.2556
113892,51420.35125
113893,33474.53494
113894,29361.98759
113895,203042.2156
113896,27009.3827
113897,97604.78341
113898,372054.5848
113899,17232.4685
113900,61894.3824
113901,44620.7657
113902,15084.25122
113903,68491.81332
113904,59436.17729
113905,14259.38355
113906,47599.08703
113907,18341.25898
113908,19040.31892
113909,154056.8302
113910,113837.0517
113911,430855.1487
113912,87745.2777
113913,36201.67535
113914,13149.19481
113915,59845.07851
113916,228872.0188
113917,113708.2924
113918,196822.4779
113919,21409.17455
113920,42303.25203
113921,24529.15558
113922,69574.73552
113923,12044.51951
113924,45735.39478
113925,183290.1426
113926,29187.68996
113927,54973.58279
113928,329681.5662
113929,225843.9026
113930,91516.05437
113931,253049.3532
113932,226625.6124
113933,117980.2637
113934,176541.0292
113935,131275.9143
113936,296488.6872
113937,94154.13689
113938,112540.0188
113939,61687.55541
113940,88910.78656
113941,24949.0842
113942,14741.90028
113943,45623.65249
113944,90151.52931
113945,25096.15328
113946,15528.06221
113947,18771.61469
113948,42817.3666
113949,107528.3225
113950,13992.60513
113951,95540.94644
113952,29332.96425
113953,64429.34245
113954,149596.0592
113955,4936.853416
113956,16380.07653
113957,24002.93652
113958,63923.39045
113959,11219.82743
113960,38602.76881
113961,35722.07931
113962,88672.26751
113963,73213.31528
113964,49795.93815
113965,26017.5331
113966,190068.8359
113967,9489.619429
113968,464193.532
113969,8750.625931
113970,69190.25586
113971,31182.11688
113972,20930.46753
113973,77592.73344
113974,76765.99625
113975,64585.59171
113976,28359.33931
113977,52679.79908
113978,49342.8198
113979,93891.2329
113980,22000.20232
113981,105948.0479
113982,44013.14672
113983,181493.1978
113984,95449.99019
113985,45383.47681
113986,270542.2841
113987,208091.9295
113988,769482.9629
113989,47601.8233
113990,204709.6709
113991,233710.6806
113992,102341.8776
113993,48320.75642
113994,21716.2263
113995,199556.8376
113996,29101.56813
113997,159597.5898
113998,327255.8986
113999,77602.65451
114000,27445.67895
114001,21459.5234
114002,96383.25543
114003,43021.89993
114004,17666.9177
114005,29422.457
114006,44519.53016
114007,263444.3069
114008,52413.34478
114009,53649.54121
114010,39494.34862
114011,420444.6523
114012,26194.05347
114013,38192.56776
114014,158242.6179
114015,9916.276459
114016,37789.27571
114017,9062.405632
114018,41001.35043
114019,51176.95235
114020,52020.02728
114021,17903.77854
114022,51958.03001
114023,80775.38241
114024,336863.6977
114025,82972.34162
114026,48371.7378
114027,43028.90293
114028,65686.8549
114029,8052.347683
114030,53624.36435
114031,49152.27378
114032,331358.0438
114033,104235.4603
114034,30750.53919
114035,167823.0262
114036,42107.91196
114037,26775.84262
114038,52757.12835
114039,240556.7734
114040,13424.03374
114041,84449.82628
114042,121546.0933
114043,228543.3753
114044,49480.07709
114045,122399.8978
114046,107891.7868
114047,13565.45024
114048,101759.9055
114049,29349.64114
114050,19365.6281
114051,40013.85398
114052,107201.4868
114053,33948.21759
114054,192061.0102
114055,108266.5756
114056,113844.4625
114057,12094.16055
114058,29672.27441
114059,64744.18535
114060,13008.04916
114061,20428.69809
114062,64991.4297
114063,53106.84474
114064,3891.800232
114065,312590.8522
114066,23204.60015
114067,186528.5825
114068,153071.4915
114069,59288.47342
114070,159605.2205
114071,85363.24767
114072,135008.5371
114073,47604.65711
114074,106534.648
114075,55814.82453
114076,102321.5498
114077,45063.10267
114078,60101.80519
114079,83247.42743
114080,60113.22248
114081,21074.5914
114082,102664.7106
114083,95333.66774
114084,86608.32114
114085,99760.69023
114086,473054.2903
114087,63759.01454
114088,91360.44458
114089,21920.50416
114090,34205.40896
114091,186663.7577
114092,17859.18068
114093,146722.4048
114094,37049.64782
114095,161478.6163
114096,220800.527
114097,7539.396491
114098,34844.55463
114099,122927.2885
114100,21996.15065
114101,72766.4768
114102,78970.08217
114103,47458.12111
114104,60695.43072
114105,7774.487419
114106,38099.71515
114107,21150.99012
114108,15867.37961
114109,68629.35685
114110,283613.7297
114111,30000.14182
114112,46728.97029
114113,26178.18985
114114,45022.5536
114115,201995.8426
114116,18994.9052
114117,30147.14704
114118,47612.42883
114119,65094.52388
114120,31825.45133
114121,57562.94603
114122,104085.8405
114123,123422.3712
114124,45257.11582
114125,48391.35635
114126,51210.07154
114127,47998.98447
114128,61692.45096
114129,32848.71567
114130,251724.4495
114131,37652.53162
114132,95932.43147
114133,47053.57269
114134,62250.54858
114135,300515.9784
114136,12939.12917
114137,76166.81817
114138,29672.84909
114139,126436.7707
114140,78743.16457
114141,99118.07636
114142,69362.73228
114143,9376.477052
114144,237442.7826
114145,44116.15562
114146,36544.00951
114147,94194.96056
114148,156236.8166
114149,43550.00357
114150,54465.00701
114151,338132.046
114152,62767.55265
114153,16389.57329
114154,176680.2497
114155,7355.961425
114156,87678.81495
114157,31012.47586
114158,100983.6908
114159,5614.493912
114160,166062.8276
114161,47455.32249
114162,49829.36093
114163,116722.4076
114164,47853.54383
114165,266432.8965
114166,36576.60461
114167,71708.61869
114168,510035.9293
114169,167256.6105
114170,40120.22178
114171,6472.179156
114172,29110.96467
114173,156834.1991
114174,75610.68795
114175,450812.5536
114176,211345.9555
114177,90686.15678
114178,24609.25429
114179,41787.87005
114180,30711.4458
114181,58118.49887
114182,32072.98128
114183,16298.13232
114184,38639.22967
114185,430350.3846
114186,124624.6054
114187,371785.389
114188,10852.71316
114189,65194.05251
114190,91924.67056
114191,45593.03968
114192,123518.0563
114193,101901.0296
114194,39373.46214
114195,146257.4552
114196,19303.60153
114197,172029.6485
114198,20248.79322
114199,24723.5884
114200,59925.21294
114201,227297.5517
114202,143109.0598
114203,92328.25908
114204,191672.6307
114205,58608.45097
114206,59823.59196
114207,5522.110878
114208,50395.79845
114209,53608.99015
114210,107969.6604
114211,596032.508
114212,10521.59002
114213,66369.52649
114214,36290.39854
114215,118467.2964
114216,102569.5723
114217,898129.5137
114218,47143.03278
114219,131496.503
114220,95842.02968
114221,55900.3784
114222,68747.70205
114223,21347.36555
114224,6886.085234
114225,167334.0167
114226,48926.07071
114227,33008.86104
114228,34495.96238
114229,8465.610391
114230,9204.752121
114231,12278.75259
114232,25637.0945
114233,128061.7209
114234,85813.05788
114235,177715.1925
114236,90517.44842
114237,113157.6566
114238,32204.75635
114239,651405.0664
114240,32433.17683
114241,47431.42046
114242,20804.68898
114243,28909.04348
114244,284570.1563
114245,47981.79046
114246,44524.57638
114247,71713.48679
114248,22639.31041
114249,13802.19418
114250,28097.7327
114251,6094.447322
114252,145870.4155
114253,76646.88912
114254,144478.2799
114255,67607.43492
114256,67255.61848
114257,81276.84225
114258,71563.40693
114259,101295.6222
114260,53866.6841
114261,289347.7928
114262,71155.32723
114263,94339.62193
114264,44849.17286
114265,24280.97831
114266,48924.65467
114267,38943.94431
114268,367726.4868
114269,16737.64215
114270,65936.07117
114271,66871.3941
114272,171401.6869
114273,35179.08395
114274,20326.68626
114275,44319.13899
114276,43554.19656
114277,61502.30939
114278,29761.8492
114279,41599.02488
114280,48227.24039
114281,30587.28356
114282,52472.88453
114283,12819.32653
114284,48049.30603
114285,100535.4182
114286,29002.69788
114287,50817.89377
114288,43449.62718
114289,63503.74318
114290,67373.28321
114291,50781.96133
114292,89716.20926
114293,68009.21726
114294,18971.25307
114295,15404.03649
114296,9211.287833
114297,98311.1377
114298,53396.28895
114299,29846.52655
114300,71594.54062
114301,26921.7077
114302,18586.47501
114303,24688.67358
114304,74129.21998
114305,31401.28253
114306,364875.1819
114307,14049.67426
114308,86711.56176
114309,198333.9087
114310,182512.8631
114311,279532.9918
114312,63208.1461
114313,45209.33815
114314,57849.49609
114315,29137.98951
114316,50791.21201
114317,206310.2815
114318,173897.9079
114319,56479.94041
114320,7835.000174
114321,24025.12458
114322,69738.47157
114323,77566.67177
114324,70997.21659
114325,37848.46591
114326,197466.6428
114327,39911.41989
114328,100017.3997
114329,68469.23388
114330,167592.1832
114331,165744.4801
114332,32594.51795
114333,34587.14337
114334,33071.79809
114335,90851.62745
114336,12249.68093
114337,18433.04125
114338,9318.74225
114339,12385.05257
114340,54869.66896
114341,198943.3054
114342,10525.05788
114343,63766.10742
114344,57096.78164
114345,70226.77562
114346,90726.56343
114347,128768.72
114348,22279.32766
114349,18039.41118
114350,17957.63565
114351,141201.9746
114352,30258.1258
114353,145253.7174
114354,92150.09639
114355,532363.973
114356,13398.4517
114357,52533.42619
114358,24739.95995
114359,39368.66327
114360,220526.724
114361,156747.0146
114362,6460.847626
114363,27403.87655
114364,222475.6511
114365,74637.01149
114366,280576.94
114367,36755.30291
114368,32343.17573
114369,23387.21513
114370,39984.04368
114371,22820.49287
114372,62496.50136
114373,324094.9291
114374,58633.67321
114375,59480.46817
